AX,AY,AZ,GX,GY,GZ,Label,Person
-1.636322362,-0.303348176,-9.452931297,1.876996041,1.493014017,2.057266247,Chew,2P
-1.449781129,-0.318248088,-9.452951548,0.186920427,3.137074701,1.294386909,Chew,2P
-1.401426395,-0.34529355,-9.589176092,-1.709796182,7.970719404,0.97505445,Chew,2P
-1.560998503,-0.353213946,-9.807196285,-3.353026831,8.719993869,1.646485893,Chew,2P
-1.786317436,-0.338783248,-9.965395945,-4.268781811,5.425141123,2.550332819,Chew,2P
-1.824265151,-0.32036465,-9.933796265,-3.737436552,3.686740781,2.474834839,Chew,2P
-1.596108005,-0.321311138,-9.723970028,-1.775877962,4.728941186,1.26023896,Chew,2P
-1.309343408,-0.34434271,-9.482809386,0.319078549,5.044543837,-0.029164949,Chew,2P
-1.208607862,-0.360192948,-9.352000637,1.157400622,3.632907652,-0.402987887,Chew,2P
-1.296761819,-0.347625045,-9.37101083,0.621849958,2.020542342,0.089006399,Chew,2P
-1.409261231,-0.333973614,-9.50332483,-0.429691215,-0.950377461,0.730568402,Chew,2P
-1.486921146,-0.35276264,-9.678476208,-1.290942399,-6.923426685,1.051931024,Chew,2P
-1.605231341,-0.36892622,-9.786059531,-1.743045281,-11.78322214,1.21557297,Chew,2P
-1.758390208,-0.309302728,-9.724561171,-1.750490208,-8.945123712,1.581908842,Chew,2P
-1.818688741,-0.18320798,-9.53432367,-1.307863942,0.652542698,2.076390417,Chew,2P
-1.745337772,-0.101436353,-9.405322734,-0.515310553,8.2596647,2.374155974,Chew,2P
-1.640713162,-0.133430216,-9.4367823,0.258844288,8.209956193,2.625077502,Chew,2P
-1.551806144,-0.211993615,-9.446792856,0.464769435,3.407869322,3.184822959,Chew,2P
-1.420638117,-0.238810569,-9.200610165,0.029047821,-1.19053818,3.531735853,Chew,2P
-1.303036071,-0.23082193,-8.833324736,-0.32807869,-4.447769495,2.604010736,Chew,2P
-1.406504201,-0.287272746,-8.798559513,-0.136292594,-6.075636966,0.662636153,Chew,2P
-1.761299181,-0.435439161,-9.26678313,-0.134139186,-3.739701473,-0.467876287,Chew,2P
-2.044260995,-0.586291127,-9.812045802,-1.211399576,2.481303984,0.182743277,Chew,2P
-1.930891836,-0.649294249,-9.915549208,-2.807741643,7.018753482,1.350389882,Chew,2P
-1.510482474,-0.627032692,-9.594021869,-3.39497256,5.412604681,1.502554138,Chew,2P
-1.169860188,-0.579309359,-9.279896679,-2.308059732,0.891255584,0.842741505,Chew,2P
-1.150926372,-0.543626081,-9.227792925,-0.434389136,-0.853965036,0.325979524,Chew,2P
-1.401409424,-0.511435927,-9.33627612,0.661138068,-0.289851685,-0.022819708,Chew,2P
-1.775748826,-0.45627314,-9.485037238,-0.007792403,-1.328745747,-0.578403533,Chew,2P
-2.144610676,-0.374937136,-9.70545114,-2.048343754,-2.61735147,-0.84060632,Chew,2P
-2.327428796,-0.305704283,-9.954397424,-3.837108915,0.900638932,-0.038387177,Chew,2P
-2.172729294,-0.295285887,-10.01903725,-3.813340286,8.095721192,1.40638576,Chew,2P
-1.775569616,-0.345523162,-9.797355601,-1.894782737,11.23365986,2.208841613,Chew,2P
-1.443189944,-0.408428532,-9.480319648,0.584161257,7.277975391,1.87516048,Chew,2P
-1.37259564,-0.435299455,-9.325177431,2.263185764,2.256117862,1.06245502,Chew,2P
-1.471420897,-0.422039986,-9.380192608,2.618458587,1.188089508,0.397527364,Chew,2P
-1.544527088,-0.410285882,-9.524837863,1.617016935,0.519881356,-0.059714437,Chew,2P
-1.553236918,-0.445862029,-9.664863681,-0.49332615,-4.370116298,-0.104946155,Chew,2P
-1.607140139,-0.528461436,-9.781903802,-2.545968487,-9.29965682,0.641715052,Chew,2P
-1.764036966,-0.603055434,-9.858617027,-2.518399195,-6.029024164,1.58760964,Chew,2P
-1.944329076,-0.607610004,-9.863962259,0.46432129,4.892328259,1.348821403,Chew,2P
-2.032194418,-0.532154481,-9.800831606,4.363851157,13.26718493,-0.120629889,Chew,2P
-1.982095937,-0.430137271,-9.699661081,5.832627821,12.0091735,-0.95198588,Chew,2P
-1.829829204,-0.366463854,-9.580762004,3.798057871,4.597530049,0.161456126,Chew,2P
-1.663873449,-0.3607683,-9.480288504,0.35284811,-1.752191571,2.115364233,Chew,2P
-1.590056819,-0.399212405,-9.479071332,-1.895990338,-4.703004671,2.913052533,Chew,2P
-1.66907742,-0.48208697,-9.618684712,-2.125073295,-5.884801566,2.135053389,Chew,2P
-1.858794314,-0.605571538,-9.801888302,-1.046954657,-5.696119384,1.007619973,Chew,2P
-2.038372024,-0.697093811,-9.867897523,0.203087678,-2.797452909,0.498000055,Chew,2P
-2.112255855,-0.647254973,-9.760891437,0.713521474,3.030330096,0.345396097,Chew,2P
-2.089311245,-0.450500512,-9.550660613,0.388596981,10.42023279,0.03485578,Chew,2P
0.34006678,0.189889866,-9.100004965,-0.339386654,-0.450718386,0.815674935,Yawn,2P
0.270754486,0.248622333,-9.248226256,-0.355153659,-0.333272037,1.051960683,Yawn,2P
0.250723162,0.223778074,-9.350212787,1.254195993,2.105362563,1.583147358,Yawn,2P
0.291247658,0.117174287,-9.400333043,3.599026353,4.754054019,2.320223739,Yawn,2P
0.333663507,0.0078111,-9.424160775,4.137464945,2.67906993,2.910187442,Yawn,2P
0.268662407,-0.031165284,-9.449742932,1.86703402,-5.761634662,3.058051762,Yawn,2P
0.02460188,0.005123543,-9.492441411,-1.337517634,-15.84302987,2.584633889,Yawn,2P
-0.354373564,0.065920972,-9.541740442,-2.947811092,-20.58586576,1.42653284,Yawn,2P
-0.734877962,0.101512555,-9.561612176,-2.551921504,-17.5323041,-0.105981835,Yawn,2P
-1.00536568,0.102445745,-9.529819633,-1.746819447,-10.61383588,-1.278049927,Yawn,2P
-1.15755925,0.094620851,-9.4746349,-1.831977405,-5.526165765,-1.473932781,Yawn,2P
-1.261983458,0.108095634,-9.449097851,-2.514716783,-4.330497098,-0.740959792,Yawn,2P
-1.376357397,0.150561495,-9.472553748,-2.781545183,-4.904058732,0.240979901,Yawn,2P
-1.491803124,0.202911506,-9.516067685,-2.215667423,-4.453288595,0.597052436,Yawn,2P
-1.565494019,0.237608965,-9.539603643,-1.211769276,-2.329583256,-0.047731666,Yawn,2P
-1.583565551,0.247138057,-9.529447533,-0.374666116,0.281429018,-0.857255883,Yawn,2P
-1.577434006,0.253525466,-9.506197087,0.004727139,2.283196046,-0.171731393,Yawn,2P
-1.578106494,0.275294174,-9.502824761,0.020464529,3.754017238,2.447698704,Yawn,2P
-1.554108607,0.284422384,-9.521796385,-0.150960734,5.454263212,4.696843683,Yawn,2P
-1.412849813,0.227177865,-9.517023758,-0.480028079,7.7778715,3.486939604,Yawn,2P
-1.108379214,0.10749272,-9.451907796,-0.853443039,10.27878213,-0.99132633,Yawn,2P
-0.74900571,0.015419632,-9.373816347,-0.863522578,11.92655473,-4.648221589,Yawn,2P
-0.524174754,0.031641093,-9.37435627,-0.29597711,11.78796379,-4.09106553,Yawn,2P
-0.493023576,0.125809067,-9.462313614,0.321451837,9.819867563,-0.517238723,Yawn,2P
-0.520850169,0.196134612,-9.539947999,0.220891683,7.104327648,2.333560948,Yawn,2P
-0.46418322,0.196499751,-9.530711823,-0.603504724,4.999392939,2.808243433,Yawn,2P
-0.338436008,0.177301085,-9.470848604,-1.374383434,3.953790908,2.24693158,Yawn,2P
-0.252427783,0.201856946,-9.441721555,-1.4452158,3.414048331,2.164293212,Yawn,2P
-0.249239677,0.263394824,-9.461263466,-0.836464764,2.883183506,2.4109262,Yawn,2P
-0.276829528,0.299150496,-9.484701807,0.033727105,2.603092386,2.171182513,Yawn,2P
-0.277816204,0.264441731,-9.482810431,0.765757222,3.012672031,1.403980522,Yawn,2P
-0.248193049,0.175748744,-9.472949431,1.123656073,3.960604991,0.717831605,Yawn,2P
-0.211644516,0.089556762,-9.477723585,1.029519563,4.75909757,0.489741369,Yawn,2P
-0.17778762,0.052346382,-9.491030852,0.541223918,4.760526998,0.644544635,Yawn,2P
-0.144304235,0.067494436,-9.496619526,-0.2034307,3.705424749,0.997459904,Yawn,2P
-0.121783745,0.100924279,-9.495947835,-1.062214155,1.903924549,1.396862863,Yawn,2P
-0.126403119,0.117960084,-9.498091765,-1.78383876,0.464169962,1.646009527,Yawn,2P
-0.139334966,0.112271533,-9.492108592,-1.750589094,0.944283376,1.617142149,Yawn,2P
-0.10148362,0.094665744,-9.454501586,-0.318805361,3.832827951,1.514834874,Yawn,2P
0.015896616,0.068672115,-9.394483655,2.007516113,7.06563413,1.858415648,Yawn,2P
0.145585443,0.037572936,-9.370533097,3.293269553,7.047113831,2.993510115,Yawn,2P
0.174409173,0.022317979,-9.430834369,2.105128002,2.195720914,4.491742783,Yawn,2P
0.062668932,0.042559003,-9.541375994,-0.561511367,-4.947012774,5.180907671,Yawn,2P
-0.125596798,0.083715233,-9.609039436,-2.339896013,-10.01076725,4.177937974,Yawn,2P
-0.309356192,0.109964034,-9.585686983,-2.292076812,-10.83756001,2.023287799,Yawn,2P
-0.463748581,0.111086813,-9.519887045,-1.6687252,-8.639540006,0.38746926,Yawn,2P
-0.605377387,0.114769538,-9.492382974,-1.928115356,-5.805590639,0.388340589,Yawn,2P
-0.743996507,0.148547075,-9.524315559,-2.947138531,-3.62394578,1.491511582,Yawn,2P
-0.864215499,0.206066051,-9.566506021,-3.506506954,-2.151557781,2.257459772,Yawn,2P
-0.946460355,0.258064087,-9.566437645,-2.887332203,-1.263521167,1.871389632,Yawn,2P
-0.997495211,0.285965254,-9.526841094,-1.484526249,-0.932487983,0.761090879,Yawn,2P
-1.046831366,0.294488909,-9.494571338,-0.169337873,-0.735334359,-0.05329769,Yawn,2P
-1.10782535,0.29499637,-9.502348665,0.479023009,-0.009113652,-0.004715888,Yawn,2P
-1.159700305,0.288493231,-9.53488602,0.395894301,1.21623289,0.590302516,Yawn,2P
-1.178063179,0.270823203,-9.554164403,-0.144258802,1.971385371,1.010322912,Yawn,2P
-1.167832423,0.248156042,-9.545852276,-0.76315294,1.486090045,0.91145003,Yawn,2P
-1.155356027,0.236929531,-9.530430866,-1.125078398,0.38229354,0.60416331,Yawn,2P
-1.158089991,0.245596683,-9.531880519,-1.073949885,0.155021833,0.639692943,Yawn,2P
-1.170207013,0.263188951,-9.546069134,-0.776790007,1.253676742,1.216433476,Yawn,2P
-1.17502153,0.273994986,-9.547427814,-0.601229371,2.256193851,2.041537189,Yawn,2P
-1.17070356,0.282343175,-9.527606961,-0.682211776,1.688774132,2.694391311,Yawn,2P
-1.180384138,0.30957887,-9.518282494,-0.743848353,0.470294388,2.851193761,Yawn,2P
-1.22136075,0.355008643,-9.557580937,-0.536880181,1.372713094,2.104479744,Yawn,2P
-1.260024206,0.373779775,-9.630204322,-0.299784134,5.380562721,0.174093297,Yawn,2P
-1.22341833,0.323921453,-9.667322536,-0.488842798,9.613207367,-2.182843587,Yawn,2P
-1.078602043,0.23267163,-9.625635029,-1.080979642,10.27420276,-3.11645106,Yawn,2P
-0.884807284,0.178694733,-9.54399923,-1.506612418,7.12428534,-1.520986985,Yawn,2P
-0.742591675,0.203743311,-9.496564397,-1.421631793,3.323049399,1.361012612,Yawn,2P
-0.703685162,0.277136716,-9.508212778,-1.198837689,1.10278531,3.07856065,Yawn,2P
-0.750474982,0.350165542,-9.542005384,-1.359048524,-0.323029314,2.576153055,Yawn,2P
-0.84011815,0.407010774,-9.555094425,-1.783597005,-2.214329564,1.011842556,Yawn,2P
-0.934225527,0.451328982,-9.539130273,-1.884983189,-3.723848396,0.209376759,Yawn,2P
-0.998555794,0.477036193,-9.511186961,-1.420972447,-3.06726199,0.897104081,Yawn,2P
-1.011929099,0.475698191,-9.490151104,-0.71061333,-0.207640089,2.342179705,Yawn,2P
-0.98475205,0.455236146,-9.486700584,-0.068478706,2.864095656,3.206136955,Yawn,2P
-0.951055738,0.431599691,-9.500263448,0.502408586,4.245041981,2.703128914,Yawn,2P
-0.932976883,0.412316074,-9.517369437,0.927519091,3.655407152,1.188050711,Yawn,2P
-0.923442674,0.399200771,-9.520012268,0.82966491,1.99119549,-0.255252369,Yawn,2P
-0.910702016,0.393145751,-9.502358924,0.026225849,0.296438494,-0.775114495,Yawn,2P
-0.902512078,0.386872849,-9.478106332,-0.953840798,-0.506555417,-0.330729229,Yawn,2P
-0.906716894,0.367506225,-9.468494832,-1.238558377,0.310281247,0.512755825,Yawn,2P
-0.90236615,0.334564025,-9.482407155,-0.571881874,2.653293698,1.199280495,Yawn,2P
-0.859896963,0.303748211,-9.508482185,0.344913197,5.245744831,1.595225741,Yawn,2P
-0.784109695,0.288521947,-9.526258667,0.643716352,6.649698332,1.880450518,Yawn,2P
-0.701996912,0.288604544,-9.522625666,0.254111566,6.830108878,2.14459279,Yawn,2P
-0.60437773,0.295889742,-9.493287413,-0.097231666,7.026001792,2.203279672,Yawn,2P
-0.442831539,0.295884308,-9.431798229,0.333574252,7.691751258,1.837600611,Yawn,2P
-0.216789848,0.265980487,-9.340512512,1.65334161,7.432291623,1.179258229,Yawn,2P
-0.036718076,0.196888935,-9.267832287,3.136615609,4.776995953,0.783377428,Yawn,2P
-0.041636946,0.117236601,-9.294973595,3.581375311,0.267162756,1.154780246,Yawn,2P
-0.24140237,0.070958949,-9.436877692,2.310604331,-4.128949481,2.140662357,Yawn,2P
-0.497251521,0.07034286,-9.589713596,-0.099473632,-7.196756816,2.984193967,Yawn,2P
-0.687704204,0.096565787,-9.637068167,-2.480459762,-9.289176981,3.074059027,Yawn,2P
-0.834711572,0.138296149,-9.582005633,-4.211325121,-11.04911723,2.459591542,Yawn,2P
-1.025497266,0.198593331,-9.522087537,-5.148609138,-11.90013835,1.609189526,Yawn,2P
-1.269906108,0.269475501,-9.522151296,-4.9126565,-10.37731634,0.93869751,Yawn,2P
-1.491825633,0.325760009,-9.560212071,-3.215607329,-6.079931666,0.640078196,Yawn,2P
-1.625562645,0.343287629,-9.581442535,-0.812674966,-0.75198935,0.695465629,Yawn,2P
-1.669020884,0.317209862,-9.564486957,0.732279657,3.06685501,0.92617849,Yawn,2P
-1.655918338,0.272014061,-9.530847677,0.516711552,4.267489635,1.166779631,Yawn,2P
-1.61572614,0.248157434,-9.508906845,-0.804010836,3.735743585,1.402233294,Yawn,2P
-1.563758261,0.26238302,-9.502172453,-1.730324633,3.002465352,1.600769993,Yawn,2P
-1.505879605,0.290410358,-9.494357475,-1.402957505,2.863062336,1.555553444,Yawn,2P
-1.444104827,0.301971296,-9.477559103,-0.378065447,3.167916081,1.17776767,Yawn,2P
-1.387482939,0.296992368,-9.46442441,0.007292543,3.248776785,0.83882919,Yawn,2P
-1.356531169,0.294835548,-9.470535809,-0.918097811,2.440017794,1.094856427,Yawn,2P
-1.364448498,0.305074891,-9.49344678,-2.333684306,0.935133486,2.00820815,Yawn,2P
-1.394405935,0.321916235,-9.515430187,-2.70065893,0.371593075,2.808435032,Yawn,2P
-1.405765605,0.336012594,-9.521102653,-1.502828524,2.583730071,2.335188937,Yawn,2P
-1.362984917,0.341988252,-9.504594378,0.005657667,7.096173921,0.184011697,Yawn,2P
-1.25514115,0.341630827,-9.466679895,0.219424287,10.72460196,-2.44894718,Yawn,2P
-1.098077927,0.345609066,-9.419057377,-0.818438751,10.59244614,-3.606818978,Yawn,2P
-0.932679487,0.364728463,-9.388738928,-1.57190414,7.017006763,-2.576039476,Yawn,2P
-0.815804157,0.394495061,-9.402069162,-1.141325956,2.806507502,-0.571034922,Yawn,2P
-0.789428482,0.415239216,-9.458222084,-0.280682847,0.402677327,0.758961191,Yawn,2P
-0.843163504,0.412596348,-9.523920978,-0.096296194,0.310473271,0.936706731,Yawn,2P
-0.911733706,0.393241194,-9.557896849,-0.650441393,1.58440421,0.642951392,Yawn,2P
-0.923354016,0.376223654,-9.542414706,-1.200037155,2.955830205,0.689371835,Yawn,2P
-0.858939069,0.372418786,-9.495994562,-1.149327942,3.618305431,1.267298003,Yawn,2P
-0.762910062,0.376551601,-9.457948662,-0.438437719,3.501575538,1.920708837,Yawn,2P
-0.695400277,0.37431281,-9.455538069,0.579302914,3.039530727,2.067648584,Yawn,2P
-0.678152912,0.350745073,-9.481410621,1.368656804,2.704795126,1.60432114,Yawn,2P
-0.686214713,0.298738518,-9.505667922,1.5151872,2.746630367,1.017654877,Yawn,2P
-0.682544134,0.231833592,-9.510979972,0.935843941,3.148495872,0.884316116,Yawn,2P
-0.653500871,0.185634029,-9.50800188,-0.192572099,3.627605777,1.306895728,Yawn,2P
-0.611835128,0.191369526,-9.513634476,-1.434734738,3.90699454,1.846560625,Yawn,2P
-0.568810264,0.23933036,-9.52560223,-1.835760115,4.242350812,1.927617762,Yawn,2P
-0.510557159,0.272373645,-9.526874936,-0.332448648,5.249663831,1.359901498,Yawn,2P
-0.413049836,0.230345655,-9.506673459,2.684365651,6.699597434,0.654740037,Yawn,2P
-0.280589967,0.114293097,-9.465986768,4.761868644,7.052250263,0.772516431,Yawn,2P
-0.156802751,-0.001533175,-9.411657373,3.712673583,5.105548204,2.211954581,Yawn,2P
-0.094381166,-0.039322466,-9.36330677,0.349455828,1.652914326,4.246392689,Yawn,2P
-0.119676371,0.005351496,-9.354751745,-2.411453611,-1.475246877,5.370373703,Yawn,2P
-0.219638586,0.071508659,-9.400847824,-2.97186011,-3.436602882,4.68934731,Yawn,2P
-0.350521824,0.108458846,-9.470261587,-2.341999792,-4.418636014,2.726203139,Yawn,2P
-0.463240721,0.121425764,-9.514847867,-2.191799568,-4.454836031,0.830475224,Yawn,2P
-0.535116135,0.145047095,-9.517786241,-2.83167265,-3.522794787,0.000658229,Yawn,2P
-0.583848353,0.196144984,-9.498669133,-3.3302604,-2.363124315,0.282499111,Yawn,2P
-0.646462086,0.260200437,-9.485093861,-2.814200719,-1.944812349,1.011134763,Yawn,2P
-0.739132954,0.308940436,-9.490650795,-1.311151022,-2.11135599,1.464463837,Yawn,2P
-0.837989732,0.323743964,-9.509813265,0.272067947,-1.595566444,1.404066328,Yawn,2P
-0.902042276,0.309445795,-9.526274395,0.849719644,0.398938752,1.136677089,Yawn,2P
-0.914108359,0.287907159,-9.529706289,0.211791343,3.027794665,1.1121993,Yawn,2P
-0.896434164,0.275921306,-9.526588495,-0.5669902,4.474034484,1.4677458,Yawn,2P
-0.883197175,0.272028037,-9.534373483,-0.254536833,3.788343136,1.844940249,Yawn,2P
-0.878223726,0.263800978,-9.56211384,0.885197386,1.98067046,1.56210628,Yawn,2P
-0.852401476,0.243757769,-9.594013313,1.168091585,1.138280464,0.230142479,Yawn,2P
-0.793157305,0.222564263,-9.601142027,-0.401793989,2.342387436,-1.526137927,Yawn,2P
-0.735886413,0.226686779,-9.576777571,-2.662006903,4.525270104,-2.309405825,Yawn,2P
-0.718964545,0.269698807,-9.54522347,-3.59887009,5.575390263,-1.389581457,Yawn,2P
-0.727099224,0.327311451,-9.526835233,-2.761251241,4.502826845,0.368454533,Yawn,2P
-0.717820362,0.360662315,-9.515621817,-1.547382099,2.230467653,1.461234208,Yawn,2P
-0.690149145,0.362160897,-9.502972684,-1.219147726,0.391308294,1.345846466,Yawn,2P
-0.685664919,0.356221246,-9.500626927,-1.522658139,-0.147733665,0.699229988,Yawn,2P
-0.724506002,0.359906859,-9.521550291,-1.485439053,0.421908693,0.402951948,Yawn,2P
-0.771917834,0.368570842,-9.550748795,-0.816182952,1.397024801,0.691411802,Yawn,2P
-0.777325276,0.375862564,-9.556389632,0.021854184,2.047148373,1.136901489,Yawn,2P
-0.735529777,0.380384125,-9.530492061,0.681758636,1.94378149,1.162155096,Yawn,2P
-0.695649913,0.372818011,-9.500763025,1.199691211,1.258757245,0.612798429,Yawn,2P
-0.701933797,0.340875238,-9.494846948,1.479501694,0.550592526,-0.067941583,Yawn,2P
-0.740218804,0.290760198,-9.507672008,1.095824799,0.002495853,-0.295129608,Yawn,2P
-0.76534013,0.247616306,-9.514747012,-0.168854113,-0.716217803,0.066802443,Yawn,2P
-0.767926422,0.231995867,-9.505393347,-1.771011356,-1.470994588,0.703524944,Yawn,2P
-0.776965185,0.244232621,-9.489489156,-2.596502296,-1.157269225,1.323193398,Yawn,2P
-0.800097995,0.269508726,-9.479990424,-1.973226233,0.971722021,1.863214414,Yawn,2P
-0.805607093,0.291486434,-9.483366042,-0.596383113,3.708835494,2.247878007,Yawn,2P
-0.775929622,0.303465061,-9.502284057,0.027489242,4.698810001,2.240397991,Yawn,2P
-0.739544099,0.307744407,-9.530226193,-0.551071192,3.251822038,1.717547158,Yawn,2P
-0.720044959,0.299905702,-9.540088785,-0.929811728,1.607456801,0.994088446,Yawn,2P
-0.678640468,0.261847546,-9.498910975,0.418333753,2.519497256,0.681089406,Yawn,2P
-0.557532632,0.188773321,-9.416610527,2.973246653,5.655945221,1.140300061,Yawn,2P
-0.389616058,0.117686416,-9.369505166,4.51889572,7.432298356,2.158831731,Yawn,2P
-0.311672081,0.096774673,-9.435845331,3.643017047,5.069278584,3.19930488,Yawn,2P
-0.4226794,0.11893608,-9.593669247,1.219766292,-0.106930929,3.753050391,Yawn,2P
-0.66227183,0.122331619,-9.719553265,-0.685526509,-4.438125457,3.362801415,Yawn,2P
-0.882356733,0.074598773,-9.720249505,-0.813029189,-6.07601828,1.78218625,Yawn,2P
-1.008749144,0.019399704,-9.635966159,0.434158643,-5.901801376,-0.457586124,Yawn,2P
-1.072800419,0.013641865,-9.575236898,1.523740021,-4.949171323,-1.991458759,Yawn,2P
-1.11542948,0.048900769,-9.578736268,1.1153737,-2.882335934,-1.710907952,Yawn,2P
-1.13542049,0.066085204,-9.597188245,-0.690345484,0.454860151,0.070415583,Yawn,2P
-1.125088958,0.035259167,-9.582043971,-2.454727838,3.529714484,1.860943346,Yawn,2P
-1.09479026,-0.006075837,-9.543350651,-2.964796745,4.427209173,2.474969182,Yawn,2P
-1.055101543,4.89E-05,-9.517186952,-2.352418947,3.058925669,2.073486442,Yawn,2P
-1.01414884,0.062251777,-9.516321215,-1.492093421,1.079201433,1.646741172,Yawn,2P
-0.997493677,0.131490637,-9.529442771,-0.88565756,-0.064973522,1.722484781,Yawn,2P
-1.038331079,0.156426049,-9.546799456,-0.53864311,-0.102384554,1.939726709,Yawn,2P
-1.129612641,0.130279976,-9.562188574,-0.452196591,0.858183505,1.883263753,Yawn,2P
-1.198448815,0.085754703,-9.558867935,-0.653798343,2.891682544,1.857670242,Yawn,2P
-1.159572801,0.064694198,-9.527659153,-0.88526906,5.526285632,2.393509655,Yawn,2P
-1.015260199,0.09174952,-9.504978177,-0.801236986,7.436483171,3.135477666,Yawn,2P
-0.875445543,0.151175254,-9.548964195,-0.58910306,7.751545045,2.841161683,Yawn,2P
-0.834760322,0.188956061,-9.649871704,-0.946581346,7.094296908,0.864841616,Yawn,2P
-0.849640259,0.169192566,-9.707959324,-2.138378378,6.564211652,-1.689151962,Yawn,2P
-0.796827142,0.127296112,-9.646245103,-3.391854146,6.229325601,-2.888326684,Yawn,2P
-0.640502208,0.130997077,-9.511159293,-3.656916525,5.39225178,-2.022680694,Yawn,2P
-0.471683611,0.191854489,-9.414375662,-2.786154909,3.895438584,-0.204936622,Yawn,2P
-0.383889917,0.254400088,-9.404353499,-1.528889737,2.330487667,1.040915333,Yawn,2P
-0.37923767,0.27042032,-9.439381984,-0.530315267,1.184489063,1.183468942,Yawn,2P
-0.408565858,0.247370784,-9.46406229,0.137149993,0.528812198,0.679915102,Yawn,2P
-0.443615186,0.220473221,-9.468699237,0.532333314,0.450505092,0.221315437,Yawn,2P
-0.481432661,0.206180995,-9.475918881,0.544096863,1.126789188,0.199552123,Yawn,2P
-0.511864488,0.195910362,-9.49783369,0.201686139,2.419641582,0.580686034,Yawn,2P
-0.509527229,0.180900011,-9.518572261,-0.164447228,3.797534822,1.069896348,Yawn,2P
-0.453684949,0.166452989,-9.511982713,-0.355878308,4.641706415,1.408987329,Yawn,2P
-0.357090619,0.1622783,-9.472364464,-0.591495227,4.449256524,1.563624102,Yawn,2P
-0.283552383,0.168974106,-9.43278079,-1.015318843,3.179284581,1.68463214,Yawn,2P
-0.311923276,0.175950015,-9.448161824,-1.167139523,1.925046591,1.925926216,Yawn,2P
-0.442765634,0.168789876,-9.539845521,-0.468632359,2.564841599,2.293714366,Yawn,2P
-0.556718876,0.142396643,-9.65466145,0.811394827,5.541262228,2.679591458,Yawn,2P
-0.524269722,0.112347469,-9.708183749,1.667414294,8.339749951,2.985074227,Yawn,2P
-0.359497224,0.106053266,-9.67682115,1.548893316,7.618131552,3.117621723,Yawn,2P
-0.209980358,0.131301922,-9.614565598,0.892181615,2.935541032,2.99064416,Yawn,2P
-0.191593586,0.157819528,-9.574197416,0.325415203,-2.659038643,2.727817632,Yawn,2P
-0.285673237,0.1441192,-9.553682874,-0.100865873,-5.746744986,2.693646811,Yawn,2P
-0.399968002,0.084609937,-9.529106043,-0.681692487,-5.498962406,3.047273348,Yawn,2P
-0.47870704,0.021256285,-9.500435302,-1.475917742,-3.627646914,3.420062764,Yawn,2P
-0.533370435,0.005518956,-9.487106987,-2.169895594,-2.166759563,3.29280645,Yawn,2P
-0.592492816,0.051980355,-9.49954219,-2.360470126,-1.735233465,2.599587826,Yawn,2P
-0.655275402,0.129772849,-9.528781999,-1.929831844,-1.686428999,1.786426501,Yawn,2P
-0.703968129,0.192832609,-9.555825982,-1.190666927,-1.198986073,1.297284622,Yawn,2P
-0.734979404,0.210827643,-9.563553838,-0.614034758,0.059241845,1.094335913,Yawn,2P
-0.754442322,0.179922691,-9.546205078,-0.401180467,1.720447026,0.794193122,Yawn,2P
-0.762928328,0.127996729,-9.518777679,-0.338378316,2.790909429,0.367215619,Yawn,2P
-0.766296327,0.108503163,-9.51460224,-0.0737952,2.488287018,0.471237015,Yawn,2P
-0.783195182,0.148608484,-9.552590873,0.359131597,1.373746858,1.537976362,Yawn,2P
-0.820371856,0.184073536,-9.595783253,0.306206866,1.169018595,2.467139934,Yawn,2P
-0.850182381,0.098054518,-9.570639193,-0.868940026,2.976364864,1.213422952,Yawn,2P
-0.829139382,-0.119280885,-9.461024737,-2.735511307,5.790144613,-2.496354718,Yawn,2P
-0.741275759,-0.294528231,-9.357634955,-3.82418861,7.153508469,-5.860740748,Yawn,2P
-0.620164966,-0.242197911,-9.362734416,-3.129603829,5.624033952,-5.749884411,Yawn,2P
-0.523709426,0.007408912,-9.462642828,-1.316272021,2.471208225,-2.349962793,Yawn,2P
-0.482366278,0.23880536,-9.549526192,0.007982518,0.382769053,1.204951926,Yawn,2P
-0.477078172,0.29894728,-9.556762562,0.050732252,0.562379111,2.525964706,Yawn,2P
-0.473312747,0.232624843,-9.518004585,-0.526552894,1.817398483,2.012146315,Yawn,2P
-0.461768385,0.17423073,-9.495677696,-0.622603993,2.391645668,1.321140428,Yawn,2P
-0.452203161,0.185332958,-9.502146778,0.036066606,1.847412261,1.167160174,Yawn,2P
-0.445090886,0.227455611,-9.507854006,0.749191306,1.080405228,1.186619835,Yawn,2P
-0.429466969,0.24305893,-9.49519206,0.799573903,1.133692043,1.09704193,Yawn,2P
-0.398617774,0.216044855,-9.478515954,0.311880476,2.182624984,1.071969928,Yawn,2P
-0.355139244,0.164617407,-9.479861136,-0.055566183,3.36604568,1.188632463,Yawn,2P
-0.310587781,0.112572555,-9.502688044,-0.156941097,3.551977198,1.214836846,Yawn,2P
-0.284725313,0.07998376,-9.52887753,-0.583366246,2.544784635,1.005329487,Yawn,2P
-0.284378141,0.082749098,-9.530170487,-1.552988538,1.603475753,0.737119073,Yawn,2P
-0.273447708,0.118331402,-9.485732081,-2.042112571,2.400358759,0.769302149,Yawn,2P
-0.193056715,0.15266178,-9.406633718,-0.776687008,5.004776694,1.459387803,Yawn,2P
